,S14_PM10,S14_PM25,S14_SO2,S14_NO2,S14_NOX,S14_NO,OUT
2850,9.36,5.16,5.08,37.01,42.11,5.1,1
2851,11.56,4.85,4.22,45.69,54.82,9.14,1
2852,9.4,4.79,3.92,31.84,36.98,5.14,1
2853,10.84,5.44,3.91,24.72,30.27,5.55,1
2854,8.78,4.91,3.43,41.59,51.95,10.36,2
2855,8.21,5.17,3.24,57.64,75.82,18.18,4
2856,92.74,7.78,2.87,34.08,46.1,12.02,3
2857,77.56,7.14,2.89,27.79,37.4,9.61,3
2858,54.61,10.53,2.92,23.62,31.85,8.24,3
2859,50.89,8.91,2.94,26.33,37.6,11.27,2
2860,43.38,7.41,2.96,29.62,40.19,10.57,2
2861,33.06,6.95,3.06,27.57,41.02,13.44,2
2862,26.64,6.77,2.98,17.84,23.81,5.97,1
2863,23.51,6.22,2.77,37.31,44.08,6.78,1
2864,16.68,5.45,2.46,42.44,48.81,6.37,1
2865,11.66,4.71,2.44,43.29,49.2,5.9,1
2866,8.41,4.2,2.62,35.58,41.33,5.75,1
2867,9.99,3.89,2.68,25.61,30.86,5.25,1
2868,7.54,4.3,2.5,21.44,26.47,5.03,1
2869,5.61,4.7,2.52,21.21,25.9,4.68,1
2870,6.42,4.58,2.67,20.7,25.34,4.64,1
2871,6.25,4.24,2.78,16.38,20.84,4.46,1
2872,11.04,4.84,3.31,33.82,38.37,4.56,2
2873,43.36,4.48,4.72,41.08,45.82,4.74,2
2874,30.71,4.99,4.52,30.19,35.3,5.11,2
2875,26.73,4.81,4.24,34.29,41.1,6.8,1
2876,22.78,4.5,3.71,42.72,55.17,12.45,2
2877,19.16,4.06,3.47,52.31,69.34,17.03,2
2878,33.78,4.73,3.82,58.95,79.67,20.71,4
2879,132.16,12.76,3.58,29.18,38.0,8.82,3
2880,77.24,12.62,3.17,27.48,36.48,9.0,3
2881,54.89,16.16,3.24,37.01,50.01,13.0,2
2882,38.71,14.95,2.95,29.52,38.14,8.63,2
2883,36.36,15.23,3.05,25.23,34.39,9.16,2
2884,34.46,21.36,2.98,26.22,34.44,8.22,2
2885,33.0,15.85,2.99,30.56,40.29,9.73,1
2886,24.14,11.99,2.64,30.16,37.41,7.25,1
2887,17.4,9.37,2.5,39.31,47.22,7.91,1
2888,12.47,8.36,2.41,39.25,45.4,6.15,2
2889,8.73,6.75,2.58,58.96,63.86,4.9,2
2890,6.16,5.62,2.61,96.47,103.64,7.17,2
2891,5.74,4.84,2.89,68.12,83.76,15.64,2
2892,14.28,4.29,3.06,84.83,102.36,17.54,2
2893,18.2,3.98,3.37,88.15,105.96,17.81,2
2894,24.07,4.64,3.18,71.26,83.78,12.52,1
2895,24.17,4.92,2.8,40.32,48.06,7.74,2
2896,32.02,4.81,2.53,35.6,42.03,6.43,1
2897,24.05,4.27,2.54,30.21,36.32,6.11,2
2898,28.67,3.89,2.47,22.45,29.14,6.7,2
2899,23.37,3.44,2.67,55.45,75.99,20.53,2
2900,39.22,3.3,2.4,44.89,59.82,14.93,3
2901,51.18,4.92,3.05,23.74,33.45,9.71,2
2902,42.2,4.6,3.01,21.18,27.83,6.64,2
2903,32.25,4.92,2.67,23.97,31.93,7.96,1
2904,22.75,4.84,2.51,28.74,39.96,11.22,1
2905,17.15,4.84,2.47,19.94,26.62,6.68,1
2906,13.03,5.25,2.3,34.92,41.26,6.34,1
2907,10.12,5.62,2.4,43.03,47.93,4.9,2
2908,7.08,4.83,2.68,90.75,97.17,6.42,2
2909,4.98,4.32,2.57,67.46,73.05,5.59,1
2910,4.51,4.42,2.71,47.7,54.18,6.48,1
2911,15.49,4.98,2.84,45.81,53.44,7.63,1
2912,16.93,4.92,2.58,41.25,47.18,5.93,1
2913,13.48,4.48,2.73,49.71,56.06,6.36,1
2914,15.85,4.98,2.58,32.05,37.64,5.59,1
2915,21.5,4.91,2.67,24.56,29.65,5.09,1
2916,15.54,4.4,2.81,27.57,32.52,4.94,1
2917,11.18,4.24,2.78,31.17,38.88,7.7,2
2918,10.51,4.82,2.86,66.59,93.51,26.92,2
2919,15.54,4.86,2.74,50.65,71.39,20.74,2
2920,28.72,5.11,2.57,57.35,82.93,25.58,3
2921,71.5,6.71,3.73,18.73,25.46,6.73,3
2922,57.27,9.55,3.53,15.8,22.05,6.25,2
2923,47.39,7.58,3.34,19.66,28.28,8.62,3
2924,77.17,15.13,4.24,24.68,31.55,6.86,3
2925,72.03,13.2,4.28,16.22,22.27,6.06,3
2926,63.81,18.87,4.15,22.41,30.32,7.91,3
2927,58.44,14.93,4.03,27.66,38.29,10.63,3
2928,51.58,14.99,4.04,31.04,40.97,9.93,3
2929,52.98,20.46,3.71,51.73,66.13,14.4,2
2930,45.28,16.17,3.5,66.47,79.76,13.29,3
2931,33.11,15.99,3.5,112.65,124.49,11.84,2
2932,42.91,12.19,2.84,89.78,107.82,18.04,2
2933,42.98,8.75,3.12,39.58,46.26,6.68,2
2934,34.6,7.36,3.03,29.41,34.37,4.97,2
2935,38.27,6.56,3.13,20.48,25.86,5.38,2
2936,30.95,5.87,3.14,15.27,19.9,4.63,2
2937,35.37,5.54,3.21,19.38,23.86,4.47,2
2938,26.3,5.57,3.3,26.13,31.21,5.09,2
2939,28.06,5.94,3.29,57.83,72.02,14.19,2
2940,38.71,5.71,3.46,79.34,105.09,25.75,3
2941,63.36,6.53,3.67,38.68,51.09,12.41,4
2942,97.94,14.29,4.3,33.27,43.46,10.19,4
2943,96.54,11.91,4.56,39.98,55.72,15.74,3
2944,78.53,10.38,4.84,34.24,44.81,10.56,3
2945,74.56,12.69,5.0,20.78,29.19,8.41,2
2946,38.32,7.37,5.68,26.25,35.65,9.4,2
2947,38.04,6.09,4.68,18.37,23.86,5.49,2
2948,34.54,5.17,3.86,19.19,24.08,4.89,1
2949,24.18,4.52,3.72,27.53,32.53,5.0,1
2950,17.61,4.06,3.46,24.39,31.16,6.77,1
2951,22.7,3.76,3.29,18.97,24.19,5.22,2
2952,26.6,3.75,3.23,26.34,32.21,5.87,1
2953,20.1,3.58,3.29,38.59,46.17,7.58,2
2954,25.11,3.6,3.26,30.03,35.56,5.53,1
2955,21.05,3.59,3.26,20.58,26.47,5.9,1
2956,23.91,3.65,3.14,11.0,15.29,4.3,2
2957,27.23,3.92,3.27,11.73,16.07,4.34,1
2958,24.54,4.79,3.38,17.09,21.56,4.47,1
2959,24.58,5.26,3.22,15.87,20.39,4.52,1
2960,18.94,5.36,3.25,17.64,22.48,4.84,1
2961,14.57,6.44,3.12,25.24,31.04,5.8,1
2962,23.46,7.43,3.12,31.55,39.14,7.59,3
2963,71.35,13.88,3.14,24.59,31.53,6.94,3
2964,81.29,11.98,3.25,23.28,31.33,8.05,3
2965,68.63,16.12,3.11,17.71,24.25,6.54,3
2966,59.4,16.84,3.25,13.74,20.4,6.66,3
2967,50.42,14.09,3.36,21.6,32.55,10.95,2
2968,44.99,14.65,3.37,17.02,23.8,6.79,2
2969,46.88,19.57,3.38,20.22,27.62,7.4,2
2970,43.54,15.27,3.43,20.06,26.57,6.51,2
2971,31.51,16.23,3.43,16.46,22.26,5.8,1
2972,22.09,12.26,3.38,14.0,19.11,5.11,1
2973,16.44,9.48,3.32,15.89,21.53,5.64,1
2974,18.58,7.54,3.21,19.54,24.5,4.96,1
2975,23.75,6.28,3.09,19.05,24.77,5.72,1
2976,17.35,6.5,3.15,18.72,23.85,5.13,1
2977,13.82,6.33,3.14,20.23,25.74,5.51,1
2978,13.35,6.22,3.07,17.35,21.28,3.93,1
2979,10.4,6.39,3.07,18.54,23.37,4.82,1
2980,18.39,6.31,3.06,14.98,20.33,5.35,1
2981,10.57,5.81,3.06,12.73,16.97,4.24,1
2982,8.38,4.96,3.03,13.35,18.23,4.88,1
2983,7.94,4.43,3.01,9.95,14.58,4.63,1
2984,6.08,4.66,3.03,13.84,18.99,5.15,1
2985,5.5,5.36,2.98,17.26,22.7,5.44,1
2986,12.53,8.76,2.93,18.4,24.81,6.4,1
2987,14.29,7.54,3.03,22.07,29.07,7.0,1
2988,19.74,6.3,3.04,27.7,35.07,7.37,1
2989,14.8,5.94,2.97,32.36,43.78,11.41,1
2990,16.24,5.16,2.89,23.93,32.29,8.36,2
2991,13.01,4.65,3.0,50.9,60.26,9.36,3
2992,8.19,4.59,3.18,110.74,136.61,25.87,3
2993,12.17,4.99,3.25,145.82,199.92,54.11,3
2994,14.9,5.44,3.25,151.92,217.23,65.31,3
2995,15.14,5.66,3.06,129.51,171.36,41.86,3
2996,11.67,5.56,3.07,132.33,186.53,54.2,3
2997,18.64,5.95,2.66,112.85,145.58,32.73,2
2998,20.02,6.02,2.7,99.95,126.4,26.45,2
2999,19.76,5.98,2.63,80.52,98.49,17.97,1
3000,14.7,5.3,2.48,37.47,45.36,7.89,1
3001,12.07,4.61,2.5,19.97,25.51,5.55,1
3002,9.76,4.13,2.54,26.95,37.07,10.12,1
3003,18.17,3.84,2.48,35.82,46.07,10.25,1
3004,17.37,4.23,2.55,43.02,53.6,10.59,2
3005,19.41,4.75,2.52,54.68,66.56,11.88,2
3006,35.63,4.65,2.53,67.83,87.77,19.94,2
3007,45.15,4.81,2.61,47.91,59.62,11.7,2
3008,32.71,5.65,2.56,66.01,78.64,12.63,2
3009,24.3,11.52,2.6,51.18,64.79,13.62,1
3010,18.07,9.6,2.46,37.47,48.31,10.84,1
3011,15.69,8.04,2.48,22.56,30.27,7.72,2
3012,44.59,6.52,2.52,19.36,27.16,7.8,2
3013,45.65,5.53,2.49,20.19,25.76,5.56,2
3014,31.98,5.38,2.62,39.04,45.29,6.24,2
3015,22.74,4.67,2.68,56.08,62.19,6.11,2
3016,16.01,4.2,2.72,64.56,78.13,13.58,2
3017,12.16,4.15,2.7,81.69,104.34,22.66,2
3018,14.61,4.2,2.73,80.28,100.28,20.01,2
3019,27.7,5.58,2.84,70.03,92.69,22.66,2
3020,32.56,9.45,2.99,78.26,101.75,23.48,2
3021,23.65,8.0,2.84,61.48,72.13,10.65,2
3022,26.46,7.85,3.12,59.8,70.63,10.82,2
3023,32.61,18.91,3.02,66.31,81.13,14.82,2
3024,23.84,14.23,3.04,63.25,85.19,21.94,2
3025,18.11,11.24,3.06,66.0,93.26,27.26,2
3026,20.05,10.47,3.18,85.73,145.8,60.07,3
3027,15.79,8.77,3.37,100.22,174.78,74.56,2
3028,36.29,7.46,3.01,73.13,111.52,38.38,3
3029,86.22,6.46,2.86,54.77,76.34,21.57,4
3030,108.83,6.2,2.77,33.65,46.21,12.56,3
3031,65.08,5.9,2.84,28.37,37.74,9.37,2
3032,30.54,7.8,2.93,28.04,36.23,8.19,1
3033,19.72,6.06,2.94,41.8,52.15,10.35,2
3034,26.33,6.28,2.91,33.22,41.8,8.57,2
3035,25.03,5.68,2.86,29.61,38.38,8.78,1
3036,20.07,6.67,2.96,49.89,63.83,13.94,2
3037,21.07,5.68,3.03,59.32,68.55,9.23,2
3038,22.76,5.68,2.96,55.34,69.45,14.11,2
3039,34.12,7.31,3.03,41.18,49.98,8.8,1
3040,23.99,6.67,2.96,26.55,32.63,6.08,1
3041,16.79,5.57,2.86,28.71,34.58,5.88,1
3042,11.76,4.8,2.97,25.58,30.82,5.24,1
3043,8.38,4.26,2.84,21.68,27.17,5.48,1
3044,8.29,3.92,3.02,26.47,32.76,6.29,1
3045,9.15,4.11,2.97,32.76,39.79,7.03,1
3046,9.98,4.64,2.54,34.7,40.13,5.43,1
3047,8.0,4.92,2.7,28.4,34.15,5.75,1
3048,7.64,5.06,2.55,27.78,34.25,6.47,1
3049,6.31,4.92,2.55,22.71,28.67,5.96,1
3050,4.72,4.72,2.61,22.07,28.4,6.33,1
3051,4.29,3.73,2.62,31.88,40.3,8.42,2
3052,4.12,3.87,2.72,59.06,86.08,27.01,2
3053,4.69,4.59,2.72,69.88,102.56,32.68,2
3054,27.78,4.67,2.74,47.45,70.69,23.24,3
3055,84.14,7.87,2.69,43.15,58.72,15.58,3
3056,78.39,9.14,2.73,31.22,43.61,12.39,3
3057,59.94,7.66,2.55,23.98,33.97,9.99,2
3058,40.03,8.01,2.64,21.61,29.42,7.82,2
3059,28.19,6.91,2.58,27.41,38.23,10.82,2
3060,30.1,6.45,2.75,28.69,38.23,9.53,2
3061,32.03,6.45,2.72,35.56,49.3,13.74,1
3062,23.03,6.42,2.64,32.26,39.77,7.51,1
3063,18.23,6.06,2.68,46.21,53.3,7.09,1
3064,14.11,5.43,2.62,48.24,54.56,6.33,1
3065,9.87,4.7,2.6,34.14,39.24,5.09,1
3066,7.0,4.25,2.62,30.15,35.24,5.09,1
3067,6.68,4.45,2.58,23.19,28.12,4.92,1
3068,14.12,4.04,2.63,19.01,23.61,4.6,1
3069,14.32,3.99,2.82,14.98,19.37,4.39,1
3070,11.17,4.36,2.79,12.95,17.3,4.35,1
3071,9.35,4.32,2.87,8.31,12.54,4.22,1
3072,20.71,4.69,2.95,7.18,11.39,4.2,1
3073,14.81,4.18,2.96,7.88,12.14,4.27,1
3074,10.98,3.83,2.93,15.12,20.57,5.45,1
3075,9.47,3.6,3.02,47.79,67.34,19.54,1
3076,20.05,3.77,3.03,47.58,59.66,12.08,2
3077,25.1,4.43,3.05,37.92,49.92,12.0,2
3078,33.52,4.69,2.94,40.05,52.32,12.27,2
3079,40.62,4.27,3.0,21.41,29.54,8.13,2
3080,39.64,3.97,3.18,27.75,39.1,11.35,2
3081,38.91,4.51,3.17,21.49,29.96,8.47,2
3082,47.96,4.06,3.32,23.51,30.75,7.24,2
3083,33.93,3.74,3.26,51.88,70.16,18.28,2
3084,26.4,3.52,3.34,63.3,78.62,15.33,3
3085,69.3,4.66,2.85,24.87,33.83,8.95,2
3086,42.96,7.5,2.9,41.55,52.27,10.72,2
3087,30.71,7.03,3.02,59.02,66.4,7.38,2
3088,21.5,5.82,3.2,69.48,90.4,20.91,2
3089,15.13,5.0,3.15,58.38,69.92,11.55,2
3090,11.84,4.68,3.1,69.79,91.12,21.33,2
3091,11.42,4.65,3.07,64.23,79.89,15.66,1
3092,13.15,4.88,2.69,33.94,40.77,6.83,1
3093,12.09,4.81,2.76,26.43,32.76,6.33,1
3094,17.63,5.31,2.68,25.99,32.51,6.52,1
3095,13.97,5.1,2.63,24.7,30.8,6.1,1
3096,10.43,4.59,2.65,18.44,24.42,5.98,1
3097,8.91,4.99,2.67,27.29,37.28,9.99,1
3098,13.86,4.75,2.77,46.02,68.78,22.76,2
3099,10.76,4.28,2.82,57.9,87.0,29.1,1
3100,24.0,5.0,2.7,36.78,52.79,16.01,3
3101,66.52,9.85,2.7,45.21,64.76,19.55,3
3102,75.22,8.35,2.69,45.99,62.36,16.36,3
3103,65.06,12.17,2.64,29.36,38.4,9.05,3
3104,50.93,10.09,2.63,30.46,41.96,11.5,2
3105,41.94,8.08,2.76,33.27,45.25,11.98,2
3106,39.84,7.4,2.82,36.03,48.77,12.74,2
3107,29.19,8.78,2.92,29.2,39.54,10.34,2
3108,25.99,7.19,2.9,27.79,37.56,9.78,1
3109,18.32,5.98,2.84,34.11,44.34,10.23,1
3110,13.63,5.13,2.86,31.59,38.17,6.58,1
3111,10.23,4.49,3.06,19.75,25.54,5.78,1
3112,7.16,4.05,3.0,27.11,32.28,5.16,1
3113,5.01,3.73,2.88,20.42,26.56,6.14,1
3114,3.57,3.51,3.11,21.55,26.7,5.15,1
3115,3.36,3.36,3.23,17.75,22.54,4.8,1
3116,3.76,3.3,3.34,14.44,19.27,4.83,1
3117,6.75,3.72,3.46,14.72,19.44,4.72,2
3118,28.43,8.91,3.8,29.5,41.9,12.4,3
3119,69.29,4.58,3.19,22.38,33.74,11.37,3
3120,57.46,5.26,3.26,20.98,29.94,8.96,3
3121,52.12,4.89,3.31,27.15,38.68,11.54,2
3122,46.92,5.3,3.09,25.81,36.97,11.16,2
3123,33.45,4.91,3.12,33.4,46.19,12.79,1
3124,24.7,5.19,3.08,27.74,37.94,10.2,1
3125,17.57,5.59,3.01,23.84,31.93,8.09,1
3126,12.89,5.34,3.14,44.1,54.15,10.05,2
3127,9.57,5.55,2.98,62.54,70.6,8.05,3
3128,6.71,4.8,3.31,138.61,150.08,11.48,2
3129,4.69,4.26,3.4,87.8,98.22,10.42,2
3130,6.29,3.88,3.41,62.55,76.92,14.37,1
3131,5.91,4.09,3.3,34.52,39.17,4.65,1
3132,17.89,4.06,3.4,20.53,24.43,3.9,1
3133,17.15,4.49,3.39,30.03,37.04,7.02,1
3134,12.16,4.44,3.49,43.39,51.46,8.07,1
3135,9.55,4.42,3.3,12.06,16.0,3.94,1
3136,6.99,4.66,3.24,22.68,27.18,4.51,1
3137,4.9,4.17,3.44,23.54,29.62,6.08,1
3138,7.43,3.82,3.28,27.21,39.29,12.07,2
3139,7.35,4.43,3.27,56.59,73.38,16.8,2
3140,6.79,4.01,3.44,95.78,134.88,39.1,2
3141,26.65,4.32,3.86,83.32,118.99,35.67,4
3142,91.95,5.01,4.34,84.75,117.53,32.78,4
3143,96.16,5.2,3.7,50.49,70.89,20.4,4
3144,90.37,4.76,3.46,31.75,46.25,14.5,3
3145,60.52,5.08,3.4,27.4,38.08,10.68,2
3146,49.62,4.47,3.47,31.75,46.16,14.41,2
3147,36.56,4.03,3.36,37.44,52.8,15.35,2
3148,35.31,3.72,3.32,33.98,45.89,11.91,2
3149,25.03,3.62,3.27,43.74,58.74,15.0,1
3150,17.94,3.6,3.32,44.3,54.82,10.53,2
3151,13.54,3.82,3.4,53.74,61.58,7.85,3
3152,9.5,3.58,3.72,135.23,159.26,24.02,3
3153,6.65,3.41,3.77,127.57,160.33,32.76,3
3154,4.65,3.29,3.79,108.68,131.6,22.92,2
3155,3.43,3.2,4.2,89.48,107.84,18.35,3
3156,15.08,3.14,4.44,131.93,189.94,58.0,3
3157,24.23,3.38,4.67,102.19,128.38,26.18,2
3158,24.86,3.27,4.32,99.33,119.12,19.79,2
3159,19.59,3.19,4.34,97.25,116.06,18.8,2
3160,16.51,3.13,4.19,78.16,88.18,10.03,2
3161,11.6,3.09,4.15,75.48,86.14,10.66,2
3162,8.54,3.75,4.26,74.65,89.75,15.1,2
3163,6.29,3.63,4.14,95.1,136.61,41.52,3
3164,13.79,3.44,4.44,112.42,174.87,62.45,2
3165,48.63,3.59,5.24,89.7,135.59,45.89,4
3166,100.22,3.44,5.74,125.18,191.44,66.26,4
3167,113.26,4.12,4.82,111.96,151.74,39.78,4
3168,99.72,5.05,4.8,83.79,108.99,25.2,3
3169,88.27,6.97,5.34,46.0,59.23,13.24,3
3170,77.48,6.32,5.04,34.35,48.35,14.0,3
3171,63.12,5.98,4.77,28.94,40.8,11.86,2
3172,41.3,5.15,5.19,38.36,52.99,14.63,2
3173,30.2,5.53,5.65,50.42,69.86,19.44,2
3174,22.15,5.28,5.55,60.81,80.7,19.89,3
3175,18.12,4.93,6.17,179.31,233.58,54.27,4
3176,12.73,4.36,6.73,237.94,329.8,91.87,3
3177,25.14,3.95,5.82,100.29,129.08,28.79,3
3178,33.75,3.66,5.39,101.07,122.54,21.47,2
3179,32.07,4.07,5.53,72.0,80.91,8.9,3
3180,34.21,3.88,5.46,104.35,131.12,26.76,2
3181,34.36,3.73,4.97,71.41,85.04,13.63,3
3182,27.44,3.51,5.01,113.68,143.11,29.43,2
3183,22.29,3.36,4.74,52.21,58.36,6.14,2
3184,19.93,3.25,4.53,51.24,58.59,7.35,2
3185,14.03,3.18,4.66,56.5,63.01,6.51,2
3186,10.23,3.86,4.7,69.84,86.29,16.45,2
3187,11.39,3.76,4.64,93.0,125.75,32.75,3
3188,14.88,3.54,4.98,123.82,180.33,56.51,3
3189,48.23,4.48,5.57,131.05,196.65,65.6,4
3190,97.2,5.2,5.81,129.62,191.23,61.61,4
3191,110.06,5.36,5.47,120.81,161.99,41.18,4
3192,109.15,14.61,5.04,91.87,118.78,26.91,3
3193,85.66,11.89,5.22,74.52,90.38,15.86,3
3194,79.01,9.56,5.58,34.68,46.0,11.32,3
3195,53.18,8.47,5.57,32.99,44.06,11.08,2
3196,42.61,8.21,5.22,25.97,35.23,9.26,2
3197,30.96,7.64,5.12,37.66,51.19,13.53,1
3198,22.54,7.02,5.15,38.89,49.02,10.13,2
3199,16.36,6.12,5.78,73.78,82.22,8.44,3
3200,11.46,5.19,5.7,140.82,154.99,14.17,3
3201,8.02,4.53,5.24,108.66,121.0,12.34,4
3202,9.77,4.07,5.36,221.7,318.18,96.49,3
3203,14.27,3.75,5.51,151.35,204.02,52.68,3
3204,45.71,3.53,5.21,128.95,162.97,34.02,3
3205,44.69,3.37,4.74,133.77,178.28,44.51,3
3206,50.15,3.26,5.72,123.29,138.36,15.08,3
3207,43.46,3.18,4.65,101.26,112.04,10.78,2
3208,44.35,3.72,4.31,81.51,92.45,10.94,2
3209,34.77,3.51,4.11,67.13,75.51,8.38,2
3210,32.38,3.36,4.27,83.84,96.09,12.25,2
3211,23.21,3.25,4.1,92.31,114.44,22.12,3
3212,17.1,3.18,4.93,127.76,202.47,74.71,4
3213,132.66,15.91,6.4,150.49,223.54,73.04,4
3214,153.24,12.59,6.69,122.6,160.54,37.94,4
3215,124.32,20.46,6.12,109.94,137.05,27.11,4
3216,95.38,19.29,6.24,89.74,107.08,17.34,3
3217,79.78,14.45,5.79,40.11,54.75,14.64,3
3218,77.56,15.7,5.66,41.2,58.1,16.9,3
3219,56.1,12.62,5.66,34.83,47.48,12.65,2
3220,35.11,10.61,5.72,46.65,61.45,14.8,2
3221,32.78,8.5,5.56,60.46,83.76,23.3,3
3222,27.68,7.04,5.7,121.85,141.72,19.87,3
3223,19.43,5.83,5.53,195.53,228.52,32.99,3
3224,13.6,4.98,5.95,150.49,190.1,39.61,3
3225,36.26,4.39,5.43,109.42,128.64,19.22,3
3226,43.38,5.12,4.65,107.77,125.59,17.82,3
3227,38.75,5.46,4.87,111.62,132.39,20.76,2
3228,45.47,5.52,4.18,65.44,77.11,11.68,2
3229,32.11,5.41,4.28,68.64,78.36,9.72,2
3230,22.58,4.88,4.06,76.72,84.51,7.79,1
3231,19.36,4.86,3.64,32.84,38.13,5.29,1
3232,19.01,4.31,3.61,47.68,56.13,8.46,2
3233,14.18,3.92,3.62,64.91,78.1,13.19,2
3234,19.26,3.67,3.68,77.06,96.64,19.58,2
3235,14.16,3.47,3.83,94.15,142.18,48.03,3
3236,49.22,4.24,4.48,126.12,199.09,72.97,4
3237,102.91,16.6,4.5,128.02,182.34,54.33,4
3238,114.43,12.86,4.83,156.47,224.39,67.91,4
3239,93.88,15.14,4.74,160.17,217.03,56.86,4
3240,95.78,26.58,4.58,69.82,87.36,17.54,3
3241,82.66,20.56,4.98,42.02,52.39,10.37,3
3242,55.39,15.86,5.09,32.36,41.52,9.16,3
3243,53.63,16.64,4.88,23.51,31.05,7.55,2
3244,44.74,13.73,4.4,23.35,31.46,8.11,2
3245,32.0,10.83,4.67,76.05,104.19,28.14,3
3246,35.47,8.82,4.54,130.24,166.99,36.76,3
3247,24.97,7.08,4.34,116.42,125.86,9.44,1
3248,17.48,5.86,3.74,27.81,33.69,5.88,1
3249,19.5,5.0,4.01,46.48,56.02,9.54,2
3250,14.34,4.52,4.66,84.18,100.23,16.05,1
3251,23.82,4.78,7.11,48.37,58.1,9.73,2
3252,17.43,5.06,6.13,79.66,101.57,21.91,2
3253,13.02,4.46,5.31,97.52,119.13,21.61,2
3254,10.14,4.32,5.02,81.74,106.62,24.88,1
3255,11.35,4.46,4.48,44.5,51.85,7.35,1
3256,7.99,4.03,4.31,42.96,49.52,6.56,1
3257,6.35,3.72,4.27,40.84,50.52,9.68,2
3258,18.32,3.85,4.17,70.16,90.55,20.4,2
3259,14.38,3.88,4.26,83.88,115.87,31.99,2
3260,41.85,3.75,4.43,63.22,88.06,24.84,4
3261,93.99,4.23,4.82,77.59,107.93,30.34,4
3262,107.06,4.8,4.85,94.57,121.32,26.75,4
3263,96.36,5.56,4.74,76.85,97.32,20.46,3
3264,86.81,17.31,4.64,57.12,72.79,15.67,3
3265,72.46,13.76,4.91,36.87,50.63,13.76,2
3266,47.91,10.59,4.73,34.32,45.57,11.25,2
3267,48.36,14.13,4.62,27.46,35.69,8.23,2
3268,34.98,12.06,4.48,35.53,46.24,10.71,2
3269,27.13,10.1,4.5,43.05,51.43,8.38,2
3270,24.27,8.59,4.34,96.74,113.3,16.55,3
3271,17.05,6.92,4.49,145.07,172.43,27.36,2
3272,35.46,4.92,4.98,89.76,109.15,19.4,3
3273,29.85,5.68,5.31,105.28,127.22,21.95,3
3274,27.33,5.95,6.64,137.22,167.94,30.72,2
3275,24.43,7.93,5.82,65.06,71.64,6.58,2
3276,23.66,7.65,5.36,96.6,115.38,18.78,2
3277,16.78,6.27,5.0,58.38,67.42,9.04,2
3278,12.77,5.28,4.38,55.48,63.8,8.31,1
3279,17.01,4.6,4.29,43.18,50.1,6.92,1
3280,12.91,5.08,4.02,38.9,47.83,8.93,2
3281,22.91,4.56,3.93,78.82,110.37,31.54,3
3282,16.2,4.09,4.06,126.24,202.56,76.32,3
3283,44.1,3.91,4.08,108.17,166.8,58.63,4
3284,107.1,4.18,4.46,76.0,104.21,28.21,4
3285,117.28,4.34,5.01,62.19,82.0,19.81,4
3286,106.32,12.24,5.02,58.39,72.11,13.72,4
3287,92.7,13.27,4.93,53.37,68.32,14.96,3
3288,78.78,10.23,4.82,33.38,45.79,12.4,3
3289,73.82,8.05,4.7,43.91,61.56,17.65,2
3290,48.58,8.47,4.56,55.78,73.9,18.12,2
3291,35.09,10.2,4.57,41.48,55.57,14.09,2
3292,32.3,11.05,4.66,77.9,101.29,23.39,3
3293,31.13,9.6,4.91,160.86,198.26,37.4,3
3294,21.89,12.8,5.52,173.77,193.26,19.49,3
3295,19.74,9.92,4.68,178.7,215.29,36.59,3
3296,31.8,9.12,4.52,103.76,117.92,14.16,3
3297,38.84,7.29,4.46,133.24,199.19,65.95,3
3298,37.78,6.0,4.3,117.08,156.55,39.47,2
3299,40.73,5.68,4.21,86.99,100.15,13.16,2
3300,39.24,5.27,4.51,77.93,95.0,17.08,2
3301,30.9,4.67,4.5,66.65,75.67,9.02,2
3302,27.21,4.38,4.05,69.55,78.93,9.38,2
3303,27.59,3.96,3.65,37.44,46.43,8.99,1
3304,24.19,4.71,3.54,43.3,54.46,11.17,2
3305,24.8,4.33,3.42,62.53,79.51,16.98,3
3306,18.13,3.93,3.7,121.02,194.44,73.42,3
3307,54.32,4.04,3.55,95.91,141.27,45.36,4
3308,98.39,3.86,3.38,81.94,117.4,35.46,4
3309,100.83,3.6,3.29,63.1,89.1,25.99,3
3310,72.69,6.27,3.26,54.3,72.63,18.33,3
3311,66.72,6.65,3.49,40.64,54.28,13.65,2
3312,19.5,4.62,3.49,51.64,61.76,10.12,2
3313,14.18,4.13,3.48,76.75,84.32,7.58,3
3314,9.94,3.79,3.5,128.02,141.08,13.06,3
3315,6.96,3.56,3.75,132.88,153.39,20.51,3
3316,14.58,3.39,3.95,107.93,128.73,20.8,2
3317,11.35,3.27,4.06,93.45,114.46,21.01,3
3318,31.71,4.03,3.92,104.77,138.26,33.48,2
3319,33.63,4.49,3.87,79.64,92.32,12.68,2
3320,29.89,4.04,3.85,76.33,87.79,11.46,3
3321,32.86,3.73,4.11,118.96,191.6,72.65,3
3322,30.52,3.51,3.95,113.4,175.9,62.5,2
3323,22.8,3.54,3.71,80.55,112.82,32.27,2
3324,20.21,3.57,3.48,51.24,68.47,17.23,2
3325,26.24,3.7,3.52,77.29,111.23,33.93,3
3326,19.36,3.49,3.78,117.94,194.97,77.03,3
3327,37.27,3.63,3.77,114.11,183.58,69.46,4
3328,94.74,3.54,3.61,126.72,189.59,62.87,4
3329,118.71,3.48,3.44,104.39,153.4,49.01,3
3330,89.19,3.46,3.52,42.33,56.2,13.87,3
